cedula,constante,BM2,BM2orig,rmo_mayor_venc_dispromax,rmo_promed_venc_dispromax,Hombre,DR_nro_cargas,Edad,salario,Primaria,Secundaria,Universitaria,Sindato_educ,policia,cabo2do,cabo1ero,sgto_y_subof,oficiales,pensionadojubilado,otrasprofesiones,casado,divorciado,separado,soltero,union_libre,viudo,consumo,vivienda,micro,rmo_monto_entregado,rmo_plazo,producto,SaldosHoyXVCONS,SaldosHoyVencCONS,SaldosHoyCastCONS,SaldosHoyDemCONS,SaldosHoyXVVIV,SaldosHoyVencVIV,SaldosHoyCastVIV,SaldosHoyDemVIV,SaldosHoyXVMIC,SaldosHoyVencMIC,SaldosHoyCastMIC,SaldosHoyDemMIC,SaldosHoyXVTC,SaldosHoyVencTC,SaldosHoyCastTC,SaldosHoyDemTC,SaldosHoyXVSS,SaldosHoyVencSS,SaldosHoyCastSS,SaldosHoyDemSS,NroTCActivasHoy,NroCredConsumoHoy,SaldosFinancieroHoy,SaldosFinanciero3M,CuotasFinancieroHoy,CuotasTCHoy,CuotasSSHoy,NroOpFinancieroHoy,NroOpFinanciero12M,EstCartBancosAlDia,EstCartBancos.30castodem,EstCartBancosHis.30castodem,EstCartCoopRegHoy,EstCartCoopReg.30castodem,EstCartCoopregHis.30castodem,EstCartCoopNoRegHoy,EstCartCoopNoReg.30castodem,EstCartHisCoopNoReg.30ocastodem,EstCartOtrIFISHoy,EstCartOtrIFIS.30castodem,EstCartHisOtrIFIS.30castodem,EstCartSSAlDia,EstCartSSMora.30castodem,EstCartHisSS.30castodem,EstCartBancosAlDiatiene,EstCartBancos.30castodemtiene,EstCartBancosHis.30castodemtiene,EstCartCoopRegHoytiene,EstCartCoopReg.30castodemtiene,EstCartCoopregHis.30castodemtiene,EstCartCoopNoRegHoytiene,EstCartCoopNoReg.30castodemtiene,EstCartHisCoopNoReg.30ocastodemtiene,EstCartOtrIFISHoytiene,EstCartOtrIFIS.30castodemtiene,EstCartHisOtrIFIS.30castodemtiene,EstCartSSAlDiatiene,EstCartSSMora.30castodemtiene,EstCartHisSS.30castodemtiene,Tieneretrasohoy,tieneretrasohis,tieneretraso,tienessaldovencidohoy,salariomas1000,decil,PRE_1,saldo_tot31122012,saldo_ven31122012,saldoAlCorte
A9791,1,0,0,67,19,1,1,35,278.81,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,285,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.11,0,0,58.69,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,decil3,0.83803,0,0,285
A9792,1,0,1,0,0,0,1,39,226.2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3271.69,0,0,174.87,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.90987,0,0,5000
A9793,1,0,1,8,6,1,0,32,482.66,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,250,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93455,0,0,250
A9794,1,0,0,45,7,0,0,27,849.89,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,3000,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20262.4,0,0,126.58,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93532,0,0,3000
A9795,1,0,1,6,3,1,3,25,367.72,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,240,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil1,0.7747,0,0,240
A9796,1,0,0,37,9,1,1,34,462.86,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,357,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.95,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,decil2,0.81436,0,0,357
A9797,1,0,0,39,7,1,4,28,474.26,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,350,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil1,0.79616,0,0,350
A9798,1,0,0,45,7,1,0,27,449.04,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,690,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.78353,0,0,690
A9799,1,0,0,37,8,1,2,31,628.1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.84859,0,0,5000
A9800,1,0,1,21,12,1,0,53,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.66529,1294.59,0,5000
A9801,1,1,1,18,3,0,0,27,422.86,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2300,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91714,0,0,2300
A9802,1,0,0,29,3,0,0,23,187.74,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2300,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.9182,0,0,2300
A9803,1,0,0,32,7,1,0,23,311.2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2000,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.89438,0,0,2000
A9804,1,0,1,8,6,0,2,32,628.1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.88991,0,0,5000
A9805,1,1,1,10,6,1,0,33,79.12,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,350,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.48,0,0,174.07,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.85513,0,0,350
A9806,1,0,1,6,4,1,2,31,485.66,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,350,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.92271,0,0,350
A9807,1,1,1,20,6,1,2,29,457.06,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.85911,0,0,5000
A9808,1,0,1,19,6,1,0,27,628.1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.49,0,0,361.33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.88611,1299.62,0,5000
A9809,1,0,1,8,1,1,1,27,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,700,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89874,0,0,700
A9810,1,0,1,8,1,1,1,27,419.26,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9539.8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.86359,0,0,5000
A9811,1,0,1,14,7,1,0,28,-326.4,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514.48,0,0,241.89,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.87732,1298.2,0,5000
A9812,1,0,0,34,9,1,1,27,-95.22,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,800,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486.98,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,decil1,0.79446,0,0,800
A9813,1,1,1,18,5,1,0,32,422.06,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.87732,0,0,5000
A9814,1,0,0,48,14,1,1,29,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,3800,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.89079,3463.35,3463.35,3800
A9815,1,1,1,17,4,1,1,26,174.06,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,680,12,1,3238.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3238.44,3759.2,232.1,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89874,0,0,680
A9816,1,0,1,8,3,1,1,35,151.21,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,5000,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89873,0,0,5000
A9817,1,0,0,39,8,1,1,31,197.07,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.73383,0,0,5000
A9818,1,0,0,35,7,1,2,33,444.63,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5800,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.54,0,0,94.53,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil1,0.70936,0,0,5800
A9819,1,1,1,10,4,1,2,37,-346.37,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,780,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622.86,0,0,324.33,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil2,0.81451,0,0,780
A9820,1,0,1,14,6,1,0,29,447.66,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,3000,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244.18,0,0,391.42,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.77214,0,0,3000
A9821,1,0,1,6,0,1,0,25,-330.87,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5150,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3377.25,0,0,242.91,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.87732,1335.47,0,5150
A9822,1,0,1,10,6,1,0,30,-93.96,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,3500,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90346,794.27,0,3500
A9823,1,0,0,75,14,0,0,49,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,5420,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.85817,0,0,5420
A9824,1,0,0,37,11,1,1,26,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,740,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.79446,0,0,740
A9825,1,0,1,12,4,0,1,35,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,2500,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.85356,0,0,2500
A9826,1,1,0,31,8,1,2,28,280.56,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,600,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871.07,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89917,0,0,600
A9827,1,0,1,10,7,1,1,36,657.3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,35000,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil1,0.56083,32482.23,0,35000
A9828,1,0,1,6,2,1,0,25,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,790,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888.08,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil2,0.81365,0,0,790
A9829,1,0,0,29,10,1,0,29,70,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,350.71,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91922,0,0,350.71
A9830,1,0,1,10,6,1,0,29,520.51,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,3500,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.9093,0,0,3500
A9831,1,0,1,14,6,1,2,28,490.04,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,300,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.89127,0,0,300
A9832,1,1,1,17,4,1,1,26,174.06,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5560,36,1,3238.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3238.44,3759.2,232.1,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.86359,0,0,5560
A9833,1,0,0,63,21,1,3,27,472.5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.68361,0,0,5000
A9834,1,0,1,9,6,1,2,61,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,730,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,decil1,0.72946,0,0,730
A9835,1,0,0,36,10,1,2,29,265.2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,340,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.89127,0,0,340
A9836,1,0,0,38,7,1,2,31,75.61,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.52,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,decil1,0.72644,0,0,5000
A9837,1,0,1,8,1,1,0,29,484.21,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5230,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.88611,1199.93,0,5230
A9838,1,1,1,24,6,1,1,26,617.49,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.87322,0,0,5000
A9839,1,0,0,34,6,1,4,35,-354.49,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil2,0.81456,0,0,5000
A9840,1,0,1,8,2,1,1,30,58.27,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,3200,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89836,732.81,0,3200
A9841,1,1,1,0,0,1,1,26,175.69,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,800,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.56,0,0,364.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90617,0,0,800
A9842,1,0,1,14,6,1,1,30,418.36,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,660,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,51,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil2,0.80791,0,0,660
A9843,1,0,0,39,5,1,2,29,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,700,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil2,0.81451,0,0,700
A9844,1,0,0,38,7,1,0,28,449.66,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1472.82,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90209,0,0,1472.82
A9845,1,0,1,6,1,1,0,28,315.64,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.39,0,0,104.02,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil1,0.77212,0,0,5000
A9846,1,1,1,25,2,1,1,27,70,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,530,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3674.62,0,0,310.01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.9097,0,0,530
A9847,1,1,1,10,3,1,1,28,70,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593.32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.87322,0,0,5000
A9848,1,0,1,0,0,1,1,28,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.86359,0,0,5000
A9849,1,0,1,14,7,1,0,37,652.4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.32,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.77212,0,0,5000
