NOM_PROV,COD_PROV,NOM_CANT,COD_CANT,PRODUCCION,CONSUMO_INTERMEDIO,VAB,YEAR,TIPO
LOS RÍOS,12,Urdaneta,1206,134110.401124263,48429.5533255038,85680.8477987591,2014,Definitivo
LOS RÍOS,12,Ventanas,1207,351160.687150585,127629.962793093,223530.724357492,2014,Definitivo
LOS RÍOS,12,Vinces,1208,252916.513873653,87386.5326558185,165529.981217835,2014,Definitivo
LOS RÍOS,12,Palenque,1209,85620.3514144966,28962.0564512549,56658.2949632416,2014,Definitivo
LOS RÍOS,12,Buena Fé,1210,379824.202016625,128263.890854472,251560.311162153,2014,Definitivo
LOS RÍOS,12,Valencia,1211,395421.464256905,124691.950272479,270729.513984426,2014,Definitivo
LOS RÍOS,12,Mocache,1212,214877.825003883,68317.6331900081,146560.191813875,2014,Definitivo
LOS RÍOS,12,Quinsaloma,1213,35869.329624814,12374.4307598966,23494.8988649174,2014,Definitivo
MANABÍ,13,Portoviejo,1301,2301568.44969516,912638.369630158,1388930.080065,2014,Definitivo
MANABÍ,13,Bolívar,1302,116944.745949133,43685.902079527,73258.8438696056,2014,Definitivo
MANABÍ,13,Chone,1303,416893.000937749,164359.544403379,252533.45653437,2014,Definitivo
MANABÍ,13,El Carmen,1304,287854.210810331,111712.859542408,176141.351267923,2014,Definitivo
MANABÍ,13,Flavio Alfaro,1305,78382.1551915294,30982.5008805048,47399.6543110246,2014,Definitivo
MANABÍ,13,Jipijapa,1306,175359.289817019,62830.1404678783,112529.14934914,2014,Definitivo
MANABÍ,13,Junín,1307,175530.160836981,77491.6646613077,98038.4961756737,2014,Definitivo
MANABÍ,13,Manta,1308,3496844.43708868,1545106.29315738,1951738.1439313,2014,Definitivo
MANABÍ,13,Montecristi,1309,1453822.11529202,846183.335593316,607638.779698702,2014,Definitivo
MANABÍ,13,Paján,1310,80043.4990460417,30350.2447840524,49693.2542619893,2014,Definitivo
MANABÍ,13,Pichincha,1311,61648.1343844474,23898.1823757538,37749.9520086936,2014,Definitivo
MANABÍ,13,Rocafuerte,1312,66843.9063124192,24628.6459174259,42215.2603949933,2014,Definitivo
MANABÍ,13,Santa Ana,1313,89240.0524251962,33587.2686183571,55652.7838068391,2014,Definitivo
MANABÍ,13,Sucre,1314,291185.379397061,132328.271980946,158857.107416114,2014,Definitivo
MANABÍ,13,Tosagua,1315,175233.150742867,71986.2065655956,103246.944177271,2014,Definitivo
MANABÍ,13,24 De Mayo,1316,46968.4643763388,17183.4017220147,29785.0626543241,2014,Definitivo
MANABÍ,13,Pedernales,1317,211287.588777842,80529.4516324903,130758.137145351,2014,Definitivo
MANABÍ,13,Olmedo,1318,18693.9307163187,7097.68604609586,11596.2446702228,2014,Definitivo
MANABÍ,13,Puerto López,1319,57507.50922651,21139.8497238792,36367.6595026308,2014,Definitivo
MANABÍ,13,Jama,1320,44370.5508404837,18121.5317517875,26249.0190886962,2014,Definitivo
MANABÍ,13,Jaramijó,1321,149231.886452268,78890.1608821314,70341.7255701369,2014,Definitivo
MANABÍ,13,San Vicente,1322,76783.8454984748,29425.4776246728,47358.367873802,2014,Definitivo
MORONA SANTIAGO,14,Morona,1401,286999.142127039,113999.091523314,173000.050603726,2014,Definitivo
MORONA SANTIAGO,14,Gualaquiza,1402,65970.2088799722,26588.8461827352,39381.362697237,2014,Definitivo
MORONA SANTIAGO,14,Limón-Indanza,1403,46479.7265375149,19262.4113841318,27217.3151533831,2014,Definitivo
MORONA SANTIAGO,14,Palora,1404,20714.9625941937,8218.38271619346,12496.5798780002,2014,Definitivo
MORONA SANTIAGO,14,Santiago,1405,45381.5816985121,18634.9958393173,26746.5858591948,2014,Definitivo
MORONA SANTIAGO,14,Sucúa,1406,92025.7331609012,36805.5452062287,55220.1879546726,2014,Definitivo
MORONA SANTIAGO,14,Huamboya,1407,24479.0257184341,10358.5288896515,14120.4968287827,2014,Definitivo
MORONA SANTIAGO,14,San Juan Bosco,1408,18286.2595401849,7888.48466337558,10397.7748768094,2014,Definitivo
MORONA SANTIAGO,14,Taisha,1409,31748.554646984,10999.5029802078,20749.0516667762,2014,Definitivo
MORONA SANTIAGO,14,Logroño,1410,18803.5353281407,7398.09560688945,11405.4397212512,2014,Definitivo
MORONA SANTIAGO,14,Pablo VI,1411,9318.38035474258,3945.61745831684,5372.76289642574,2014,Definitivo
MORONA SANTIAGO,14,Tiwintza,1412,16256.2365870738,5983.39391331755,10272.8426737562,2014,Definitivo
NAPO,15,Tena,1501,345034.36960763,130510.647710634,214523.721896996,2014,Definitivo
NAPO,15,Archidona,1502,83565.5947830623,29646.8488595967,53918.7459234656,2014,Definitivo
NAPO,15,El Chaco,1503,42841.7435179407,16528.1928081061,26313.5507098346,2014,Definitivo
NAPO,15,Quijos,1504,51706.6404601387,21513.9064406614,30192.7340194772,2014,Definitivo
NAPO,15,Carlos Julio Arosemena Tola,1505,14450.666053878,5849.99658339339,8600.66947048461,2014,Definitivo
PASTAZA,16,Pastaza,1601,440745.197182122,178184.175404929,262561.021777192,2014,Definitivo
PASTAZA,16,Mera,1602,38244.922197983,14444.1967186701,23800.7254793129,2014,Definitivo
PASTAZA,16,Santa Clara,1603,26625.0101105907,10428.3302353585,16196.6798752322,2014,Definitivo
PASTAZA,16,Arajuno,1604,26291.9851747621,8797.42459116866,17494.5605835935,2014,Definitivo
PICHINCHA,17,Quito,1701,42569990.1617514,18727830.4675631,23842159.6941883,2014,Definitivo
PICHINCHA,17,Cayambe,1702,883545.023677801,349311.895142151,534233.12853565,2014,Definitivo
PICHINCHA,17,Mejía,1703,694559.336068672,312092.22730205,382467.108766621,2014,Definitivo
PICHINCHA,17,Pedro Moncayo,1704,442474.620117072,171313.616615395,271161.003501677,2014,Definitivo
PICHINCHA,17,Rumiñahui,1705,1450514.52800296,695974.565013826,754539.962989138,2014,Definitivo
PICHINCHA,17,San Miguel De Los Bancos,1707,100624.45137621,38795.0261729935,61829.4252032165,2014,Definitivo
PICHINCHA,17,Pedro Vicente Maldonado,1708,50209.1058413503,17719.0822547834,32490.0235865668,2014,Definitivo
PICHINCHA,17,Puerto Quito,1709,123701.283344613,46749.1689828431,76952.1143617702,2014,Definitivo
TUNGURAHUA,18,Ambato,1801,3715334.32728637,1691972.75380524,2023361.57348113,2014,Definitivo
TUNGURAHUA,18,Baños,1802,281698.687382578,153731.571136408,127967.116246169,2014,Definitivo
TUNGURAHUA,18,Cevallos,1803,48387.2640514826,22725.0327472619,25662.2313042207,2014,Definitivo
TUNGURAHUA,18,Mocha,1804,18930.1147213077,8491.93784704336,10438.1768742643,2014,Definitivo
TUNGURAHUA,18,Patate,1805,45334.921331421,20038.9161572503,25296.0051741708,2014,Definitivo
TUNGURAHUA,18,Quero,1806,43864.5265902571,18658.7747557791,25205.751834478,2014,Definitivo
TUNGURAHUA,18,San Pedro De Pelileo,1807,308942.142474723,149118.039778063,159824.10269666,2014,Definitivo
TUNGURAHUA,18,Santiago De Píllaro,1808,156941.679314879,68400.9939263525,88540.6853885263,2014,Definitivo
TUNGURAHUA,18,Tisaleo,1809,33344.1519668528,15219.8424572653,18124.3095095875,2014,Definitivo
ZAMORA CHINCHIPE,19,Zamora,1901,163520.426574463,62667.5142486727,100852.91232579,2014,Definitivo
ZAMORA CHINCHIPE,19,Chinchipe,1902,26268.0710884698,9345.87794393982,16922.19314453,2014,Definitivo
ZAMORA CHINCHIPE,19,Nangaritza,1903,17590.1289748766,6961.28591192987,10628.8430629467,2014,Definitivo
ZAMORA CHINCHIPE,19,Yacuambí,1904,15315.2625787134,5667.22880443408,9648.03377427935,2014,Definitivo
ZAMORA CHINCHIPE,19,Yanzatza,1905,108240.828565217,43907.0485769888,64333.779988228,2014,Definitivo
ZAMORA CHINCHIPE,19,El Pangui,1906,35408.1825785964,13693.8752954424,21714.307283154,2014,Definitivo
ZAMORA CHINCHIPE,19,Centinela Del Cóndor,1907,21310.5805491439,7935.17772676307,13375.4028223809,2014,Definitivo
ZAMORA CHINCHIPE,19,Palanda,1908,22239.6353712368,9054.74462508967,13184.8907461471,2014,Definitivo
ZAMORA CHINCHIPE,19,Paquisha,1909,9729.0590919568,3228.92730986405,6500.13178209275,2014,Definitivo
GALÁPAGOS,20,San Cristóbal,2001,103070.461363488,38468.6300575528,64601.8313059353,2014,Definitivo
GALÁPAGOS,20,Isabela,2002,19111.717904828,7864.63416706666,11247.0837377614,2014,Definitivo
GALÁPAGOS,20,Santa Cruz,2003,213301.50498782,87619.8288815089,125681.676106311,2014,Definitivo
SUCUMBÍOS,21,Lago Agrio,2101,645705.735119072,236713.95699781,408991.778121262,2014,Definitivo
SUCUMBÍOS,21,Gonzalo Pizarro,2102,29222.8225542645,10937.8267417946,18284.9958124698,2014,Definitivo
SUCUMBÍOS,21,Putumayo,2103,19192.915869292,7173.58144726233,12019.3344220297,2014,Definitivo
SUCUMBÍOS,21,Shushufindi,2104,271063.432112426,103389.449048635,167673.983063791,2014,Definitivo
SUCUMBÍOS,21,Sucumbíos,2105,13195.9879875827,4518.8531917689,8677.1347958138,2014,Definitivo
SUCUMBÍOS,21,Cascales,2106,33809.0521362657,10562.6404276271,23246.4117086386,2014,Definitivo
SUCUMBÍOS,21,Cuyabeno,2107,37358.6861881752,14202.5363148245,23156.1498733507,2014,Definitivo
ORELLANA,22,Orellana,2201,310585.598975688,119759.443139856,190826.155835831,2014,Definitivo
ORELLANA,22,Aguarico,2202,19055.0460649687,7194.62823353415,11860.4178314345,2014,Definitivo
ORELLANA,22,La Joya De Los Sachas,2203,185588.794517183,67105.7192034642,118483.075313719,2014,Definitivo
ORELLANA,22,Loreto,2204,92525.8774058652,33175.8718283057,59350.0055775595,2014,Definitivo
SANTO DOMINGO,23,Santo Domingo,2301,2706300.94723965,1185112.18504084,1521188.76219881,2014,Definitivo
SANTO DOMINGO,23,La Concordia,2302,198160.920974123,71988.3239688467,126172.597005276,2014,Definitivo
SANTA ELENA,24,Santa Elena,2401,550390.925448243,226999.196970764,323391.728477479,2014,Definitivo
SANTA ELENA,24,La Libertad,2402,569951.152839553,215895.926658583,354055.22618097,2014,Definitivo
SANTA ELENA,24,Salinas,2403,483664.630847669,188534.610502959,295130.020344711,2014,Definitivo
AZUAY,01,Cuenca,0101,7559808.39973866,3387037.94267425,4172770.45706441,2015,Definitivo
AZUAY,01,Girón,0102,39296.03128434,15450.5388784285,23845.4924059115,2015,Definitivo
AZUAY,01,Gualaceo,0103,152051.820239239,59392.0114294919,92659.8088097474,2015,Definitivo
AZUAY,01,Nabón,0104,37237.5040783082,15782.1021804319,21455.4018978764,2015,Definitivo
AZUAY,01,Paute,0105,129932.785660006,57236.8498912784,72695.9357687273,2015,Definitivo
AZUAY,01,Pucará,0106,19419.6921242417,7131.25256276769,12288.439561474,2015,Definitivo
AZUAY,01,San Fernando,0107,17483.9808159771,8274.69686694647,9209.2839490306,2015,Definitivo
AZUAY,01,Santa Isabel,0108,68817.2217158737,27986.6948296458,40830.5268862278,2015,Definitivo
AZUAY,01,Sigsig,0109,71110.3297173569,27707.5695339992,43402.7601833578,2015,Definitivo
AZUAY,01,Oña,0110,11129.78766845,4778.88339889521,6350.90426955478,2015,Definitivo
AZUAY,01,Chordeleg,0111,36190.05904042,15231.0952159922,20958.9638244278,2015,Definitivo
AZUAY,01,El Pan,0112,13645.3680390204,6050.57777091211,7594.79026810826,2015,Definitivo
AZUAY,01,Sevilla De Oro,0113,530204.103699595,334409.849665896,195794.254033699,2015,Definitivo
AZUAY,01,Guachapala,0114,16079.1522554437,7512.13486131914,8567.01739412454,2015,Definitivo
AZUAY,01,Camilo Ponce Enríquez,0115,59953.5217259324,22671.4565327772,37282.0651931552,2015,Definitivo
BOLÍVAR,02,Guaranda,0201,570393.829879576,227361.397100459,343032.432779116,2015,Definitivo
BOLÍVAR,02,Chillanes,0202,44475.0631900247,15603.8937776957,28871.169412329,2015,Definitivo
BOLÍVAR,02,Chimbo,0203,55275.123717447,21612.5384011196,33662.5853163274,2015,Definitivo
BOLÍVAR,02,Echeandía,0204,55959.439194342,21226.3250770452,34733.1141172968,2015,Definitivo
BOLÍVAR,02,San Miguel,0205,72078.0286415864,25266.1720986665,46811.8565429199,2015,Definitivo
BOLÍVAR,02,Caluma,0206,85533.5734685002,35663.6607483598,49869.9127201404,2015,Definitivo
BOLÍVAR,02,Las Naves,0207,29973.6284418066,12191.9606122234,17781.6678295831,2015,Definitivo
CAÑAR,03,Azogues,0301,647161.991925777,263666.649336331,383495.342589446,2015,Definitivo
CAÑAR,03,Biblián,0302,108114.156356343,44946.087802621,63168.0685537221,2015,Definitivo
CAÑAR,03,Cañar,0303,360370.41506985,179683.071721969,180687.343347881,2015,Definitivo
CAÑAR,03,La Troncal,0304,594591.30134441,277426.287375882,317165.013968528,2015,Definitivo
CAÑAR,03,El Tambo,0305,95932.9661939747,43407.1639670503,52525.8022269244,2015,Definitivo
CAÑAR,03,Déleg,0306,24230.2916854367,9615.6241295295,14614.6675559072,2015,Definitivo
CAÑAR,03,Suscal,0307,22996.6953449245,9359.33558242099,13637.3597625035,2015,Definitivo
CARCHI,04,Tulcán,0401,688857.968622636,269430.339400379,419427.629222257,2015,Definitivo
CARCHI,04,Bolívar,0402,72806.7364151203,28800.5775031709,44006.1589119495,2015,Definitivo
CARCHI,04,Espejo,0403,90775.6517882775,33815.5296960237,56960.1220922538,2015,Definitivo
CARCHI,04,Mira,0404,54766.8945348336,19993.0998791263,34773.7946557073,2015,Definitivo
CARCHI,04,Montúfar,0405,168913.908135217,63486.9798577336,105426.928277484,2015,Definitivo
CARCHI,04,San Pedro de Huaca,0406,42792.231010245,18633.3399800329,24158.8910302121,2015,Definitivo
COTOPAXI,05,Latacunga,0501,1967037.00952964,831124.704270624,1135912.30525901,2015,Definitivo
COTOPAXI,05,La Maná,0502,226563.271702666,85489.3877741101,141073.883928555,2015,Definitivo
COTOPAXI,05,Pangua,0503,68582.9482863224,25216.2769183417,43366.6713679807,2015,Definitivo
COTOPAXI,05,Pujilí,0504,189654.501417247,68911.4819015507,120743.019515696,2015,Definitivo
COTOPAXI,05,Salcedo,0505,386599.712360579,164916.287650591,221683.424709988,2015,Definitivo
COTOPAXI,05,Saquisilí,0506,79734.0713681319,33074.8843083549,46659.1870597769,2015,Definitivo
COTOPAXI,05,Sigchos,0507,33647.2625958523,11746.9180319015,21900.3445639508,2015,Definitivo
CHIMBORAZO,06,Riobamba,0601,2618462.70707342,1169011.72181641,1449450.98525701,2015,Definitivo
CHIMBORAZO,06,Alausí,0602,110946.377389661,40398.4158991783,70547.9614904827,2015,Definitivo
CHIMBORAZO,06,Colta,0603,89175.3762475367,32882.7883552652,56292.5878922715,2015,Definitivo
CHIMBORAZO,06,Chambo,0604,48254.9141007439,19989.1685038622,28265.7455968817,2015,Definitivo
CHIMBORAZO,06,Chunchi,0605,51173.914665574,19562.480019996,31611.434645578,2015,Definitivo
CHIMBORAZO,06,Guamote,0606,114402.267048333,44726.4025358415,69675.8645124919,2015,Definitivo
CHIMBORAZO,06,Guano,0607,140639.073424954,58151.7497712182,82487.3236537359,2015,Definitivo
CHIMBORAZO,06,Pallatanga,0608,31125.6684912643,12008.7361730562,19116.9323182081,2015,Definitivo
CHIMBORAZO,06,Penipe,0609,23544.1377221343,9125.93319192131,14418.2045302129,2015,Definitivo
CHIMBORAZO,06,Cumandá,0610,61454.3683804011,24155.9732212565,37298.3951591446,2015,Definitivo
EL ORO,07,Machala,0701,3274323.3622564,1355515.00689813,1918808.35535827,2015,Definitivo
EL ORO,07,Arenillas,0702,144148.563190726,64087.5843864194,80060.9788043071,2015,Definitivo
EL ORO,07,Atahualpa,0703,27888.2321108735,14870.7225508333,13017.5095600403,2015,Definitivo
EL ORO,07,Balsas,0704,67097.8502278853,30736.6377624855,36361.2124653999,2015,Definitivo
EL ORO,07,Chilla,0705,13296.49233412,6588.28608845834,6708.20624566162,2015,Definitivo
EL ORO,07,El Guabo,0706,566324.101653668,259694.259571871,306629.842081796,2015,Definitivo
EL ORO,07,Huaquillas,0707,255688.752385878,101243.517486919,154445.234898959,2015,Definitivo
EL ORO,07,Marcabelí,0708,27587.1493127358,13315.4029215256,14271.7463912102,2015,Definitivo
EL ORO,07,Pasaje,0709,387421.663256703,157273.898348778,230147.764907925,2015,Definitivo
EL ORO,07,Piñas,0710,178511.138895629,76636.6429988172,101874.495896812,2015,Definitivo
EL ORO,07,Portovelo,0711,68931.6942307445,26170.0990634144,42761.5951673301,2015,Definitivo
EL ORO,07,Santa Rosa,0712,515940.244546393,218609.964434005,297330.280112387,2015,Definitivo
EL ORO,07,Zaruma,0713,133830.821451493,53946.0547076944,79884.7667437982,2015,Definitivo
EL ORO,07,Las Lajas,0714,22454.7002155253,11724.9344426576,10729.7657728677,2015,Definitivo
ESMERALDAS,08,Esmeraldas,0801,1401506.56548785,564664.166765926,836842.398721928,2015,Definitivo
ESMERALDAS,08,Eloy Alfaro,0802,184963.706764123,57044.4384531145,127919.268311008,2015,Definitivo
ESMERALDAS,08,Muisne,0803,90604.229165712,27066.2621619954,63537.9670037166,2015,Definitivo
ESMERALDAS,08,Quinindé,0804,1166775.0144465,413291.118886577,753483.895559923,2015,Definitivo
ESMERALDAS,08,San Lorenzo,0805,114927.490741006,34696.7894533376,80230.7012876682,2015,Definitivo
ESMERALDAS,08,Atacames,0806,281520.858700207,108213.494665836,173307.364034371,2015,Definitivo
ESMERALDAS,08,Rioverde,0807,115285.899913203,30504.5462089453,84781.3537042572,2015,Definitivo
GUAYAS,09,Guayaquil,0901,36294521.616714,16648043.859524,19646477.75719,2015,Definitivo
GUAYAS,09,Alfredo Baquerizo Moreno,0902,93503.1432899196,40533.9993699648,52969.1439199547,2015,Definitivo
GUAYAS,09,Balao,0903,126657.61077415,48340.2404849776,78317.3702891726,2015,Definitivo
GUAYAS,09,Balzar,0904,153427.967777225,54101.4966539642,99326.471123261,2015,Definitivo
GUAYAS,09,Colimes,0905,85306.3259924081,37289.7081138937,48016.6178785145,2015,Definitivo
GUAYAS,09,Daule,0906,684759.865605044,228304.619457523,456455.24614752,2015,Definitivo
GUAYAS,09,Durán,0907,2624911.93099281,1438539.12905749,1186372.80193531,2015,Definitivo
GUAYAS,09,El Empalme,0908,235474.633612516,97076.545138714,138398.088473801,2015,Definitivo
GUAYAS,09,El Triunfo,0909,249795.119884877,97154.8251299493,152640.294754928,2015,Definitivo
GUAYAS,09,Milagro,0910,800770.845271002,330071.057795793,470699.787475209,2015,Definitivo
GUAYAS,09,Naranjal,0911,499294.076549557,209336.664409844,289957.412139714,2015,Definitivo
GUAYAS,09,Naranjito,0912,123897.231197069,45346.7448998286,78550.4862972401,2015,Definitivo
GUAYAS,09,Palestina,0913,71740.5538521217,32724.5178802106,39016.0359719111,2015,Definitivo
GUAYAS,09,Pedro Carbo,0914,98451.3934895702,38284.8806087472,60166.512880823,2015,Definitivo
GUAYAS,09,Samborondón,0916,1178380.81783559,424492.335576877,753888.482258716,2015,Definitivo
GUAYAS,09,Santa Lucía,0918,96777.8764036596,41294.4069221278,55483.4694815318,2015,Definitivo
GUAYAS,09,Salitre (Urbina Jado),0919,91555.6219605955,32771.4671206568,58784.1548399387,2015,Definitivo
GUAYAS,09,Yaguachi,0920,420751.200731797,203239.107880493,217512.092851304,2015,Definitivo
GUAYAS,09,Playas (General Villamil),0921,161341.084960311,58142.9499489578,103198.135011353,2015,Definitivo
GUAYAS,09,Simón Bolívar,0922,164322.075191384,63475.4303968729,100846.644794511,2015,Definitivo
GUAYAS,09,Coronel Marcelino Maridueña,0923,379627.288114529,186275.583512631,193351.704601898,2015,Definitivo
GUAYAS,09,Lomas De Sargentillo,0924,51127.7655806081,20196.7611602178,30931.0044203903,2015,Definitivo
GUAYAS,09,Nobol,0925,77305.8871755081,35304.5485425552,42001.3386329529,2015,Definitivo
GUAYAS,09,General Antonio Elizalde,0927,44041.1564385215,15467.6534402879,28573.5029982336,2015,Definitivo
GUAYAS,09,Isidro Ayora,0928,43132.272810834,15853.8961800604,27278.3766307736,2015,Definitivo
IMBABURA,10,Ibarra,1001,1888682.9040241,756758.613640674,1131924.29038343,2015,Definitivo
IMBABURA,10,Antonio Ante,1002,260135.690116627,111190.526305307,148945.16381132,2015,Definitivo
IMBABURA,10,Cotacachi,1003,150090.999428913,56120.8628702143,93970.1365586984,2015,Definitivo
IMBABURA,10,Otavalo,1004,808755.154413191,365502.257696055,443252.896717136,2015,Definitivo
IMBABURA,10,Pimampiro,1005,28076.5626582474,10294.3901698475,17782.1724883998,2015,Definitivo
IMBABURA,10,San Miguel De Urcuquí,1006,65176.5812047327,23889.7129051228,41286.8682996099,2015,Definitivo
LOJA,11,Loja,1101,2227366.7639056,880547.617377792,1346819.14652781,2015,Definitivo
LOJA,11,Calvas,1102,80598.3509130175,26026.1054402455,54572.245472772,2015,Definitivo
LOJA,11,Catamayo,1103,157862.047992413,65565.465417609,92296.5825748044,2015,Definitivo
LOJA,11,Celica,1104,38014.231808676,12607.6673990475,25406.5644096285,2015,Definitivo
LOJA,11,Chaguarpamba,1105,25035.8045522027,8632.61007288431,16403.1944793184,2015,Definitivo
LOJA,11,Espíndola,1106,39600.395357353,13265.4114831713,26334.9838741817,2015,Definitivo
LOJA,11,Gonzanamá,1107,38416.0857597621,13183.543015131,25232.5427446311,2015,Definitivo
LOJA,11,Macará,1108,91353.0528590009,32565.2735154432,58787.7793435577,2015,Definitivo
LOJA,11,Paltas,1109,62617.4298528802,20490.0302312107,42127.3996216696,2015,Definitivo
